,source,target,gene_A,gene_B,type_gene_A,type_gene_B,MeanLR
2257,MSC,Myeloid,COL1A2,ITGA2B,Ligand,Receptor,2.761
2258,Fibroblast,Megakaryocyte,COL1A2,ITGA2B,Ligand,Receptor,3.027
2259,Megakaryocyte,Megakaryocyte,COL1A2,ITGA2B,Ligand,Receptor,2.971
2260,Myeloid,Megakaryocyte,COL1A2,ITGA2B,Ligand,Receptor,2.971
2261,Neural,Megakaryocyte,THBS1,ITGA2B,Ligand,Receptor,3.0610000000000004
2262,MSC,Neural,THBS1,ITGA2B,Ligand,Receptor,2.6260000000000003
2263,MSC,MSC,THBS1,ITGA2B,Ligand,Receptor,2.6260000000000003
2264,MSC,Fibroblast,THBS1,ITGA2B,Ligand,Receptor,2.6710000000000003
2265,MSC,Megakaryocyte,THBS1,ITGA2B,Ligand,Receptor,3.597
2266,MSC,Myeloid,THBS1,ITGA2B,Ligand,Receptor,2.779
2267,Fibroblast,Megakaryocyte,THBS1,ITGA2B,Ligand,Receptor,3.0610000000000004
2268,Megakaryocyte,Megakaryocyte,THBS1,ITGA2B,Ligand,Receptor,3.228
2269,Myeloid,Megakaryocyte,THBS1,ITGA2B,Ligand,Receptor,3.0610000000000004
2270,MSC,Neural,COL1A2,ITGAV,Ligand,Receptor,2.628
2271,Neural,MSC,COL1A2,ITGAV,Ligand,Receptor,2.469
2272,MSC,MSC,COL1A2,ITGAV,Ligand,Receptor,3.0780000000000003
2273,Fibroblast,MSC,COL1A2,ITGAV,Ligand,Receptor,2.525
2274,Megakaryocyte,MSC,COL1A2,ITGAV,Ligand,Receptor,2.469
2275,Myeloid,MSC,COL1A2,ITGAV,Ligand,Receptor,2.469
2276,MSC,Fibroblast,COL1A2,ITGAV,Ligand,Receptor,2.628
2277,MSC,Megakaryocyte,COL1A2,ITGAV,Ligand,Receptor,2.628
2278,MSC,Myeloid,COL1A2,ITGAV,Ligand,Receptor,2.628
2279,Neural,MSC,LAMC1,ITGB1,Ligand,Receptor,2.282
2280,MSC,MSC,LAMC1,ITGB1,Ligand,Receptor,2.282
2281,Fibroblast,MSC,LAMC1,ITGB1,Ligand,Receptor,2.282
2282,Megakaryocyte,MSC,LAMC1,ITGB1,Ligand,Receptor,2.282
2283,Myeloid,MSC,LAMC1,ITGB1,Ligand,Receptor,2.282
2284,Neural,Megakaryocyte,LAMC1,ITGB1,Ligand,Receptor,2.416
2285,MSC,Megakaryocyte,LAMC1,ITGB1,Ligand,Receptor,2.416
2286,Fibroblast,Megakaryocyte,LAMC1,ITGB1,Ligand,Receptor,2.416
2287,Megakaryocyte,Megakaryocyte,LAMC1,ITGB1,Ligand,Receptor,2.416
2288,Myeloid,Megakaryocyte,LAMC1,ITGB1,Ligand,Receptor,2.416
2289,Neural,MSC,C1QA,CD93,Ligand,Receptor,2.351
2290,Neural,Megakaryocyte,C1QA,CD93,Ligand,Receptor,2.355
2291,MSC,MSC,C1QA,CD93,Ligand,Receptor,2.351
2292,MSC,Megakaryocyte,C1QA,CD93,Ligand,Receptor,2.355
2293,Fibroblast,MSC,C1QA,CD93,Ligand,Receptor,2.351
2294,Fibroblast,Megakaryocyte,C1QA,CD93,Ligand,Receptor,2.355
2295,Megakaryocyte,MSC,C1QA,CD93,Ligand,Receptor,2.351
2296,Megakaryocyte,Megakaryocyte,C1QA,CD93,Ligand,Receptor,2.355
2297,Myeloid,MSC,C1QA,CD93,Ligand,Receptor,2.351
2298,Myeloid,Megakaryocyte,C1QA,CD93,Ligand,Receptor,2.355
2299,Neural,MSC,CD14,ITGB1,Ligand,Receptor,2.307
2300,MSC,MSC,CD14,ITGB1,Ligand,Receptor,2.307
2301,Fibroblast,MSC,CD14,ITGB1,Ligand,Receptor,2.307
2302,Megakaryocyte,MSC,CD14,ITGB1,Ligand,Receptor,2.307
2303,Myeloid,MSC,CD14,ITGB1,Ligand,Receptor,2.307
2304,Neural,Megakaryocyte,CD14,ITGB1,Ligand,Receptor,2.441
2305,MSC,Megakaryocyte,CD14,ITGB1,Ligand,Receptor,2.441
2306,Fibroblast,Megakaryocyte,CD14,ITGB1,Ligand,Receptor,2.441
2307,Megakaryocyte,Megakaryocyte,CD14,ITGB1,Ligand,Receptor,2.441
2308,Myeloid,Megakaryocyte,CD14,ITGB1,Ligand,Receptor,2.441
2309,Neural,MSC,CD14,ITGB2,Ligand,Receptor,2.269
2310,MSC,MSC,CD14,ITGB2,Ligand,Receptor,2.269
2311,Fibroblast,MSC,CD14,ITGB2,Ligand,Receptor,2.269
2312,Megakaryocyte,MSC,CD14,ITGB2,Ligand,Receptor,2.269
2313,Myeloid,MSC,CD14,ITGB2,Ligand,Receptor,2.269
2314,Neural,Myeloid,CD14,ITGB2,Ligand,Receptor,2.38
2315,MSC,Myeloid,CD14,ITGB2,Ligand,Receptor,2.38
2316,Fibroblast,Myeloid,CD14,ITGB2,Ligand,Receptor,2.38
2317,Megakaryocyte,Myeloid,CD14,ITGB2,Ligand,Receptor,2.38
2318,Myeloid,Myeloid,CD14,ITGB2,Ligand,Receptor,2.38
2319,Neural,MSC,ADAM12,ITGB1,Ligand,Receptor,2.3
2320,Neural,Megakaryocyte,ADAM12,ITGB1,Ligand,Receptor,2.434
2321,MSC,MSC,ADAM12,ITGB1,Ligand,Receptor,2.3
2322,MSC,Megakaryocyte,ADAM12,ITGB1,Ligand,Receptor,2.434
2323,Fibroblast,MSC,ADAM12,ITGB1,Ligand,Receptor,2.3
2324,Fibroblast,Megakaryocyte,ADAM12,ITGB1,Ligand,Receptor,2.434
2325,Megakaryocyte,MSC,ADAM12,ITGB1,Ligand,Receptor,2.3
2326,Megakaryocyte,Megakaryocyte,ADAM12,ITGB1,Ligand,Receptor,2.434
2327,Myeloid,MSC,ADAM12,ITGB1,Ligand,Receptor,2.3
2328,Myeloid,Megakaryocyte,ADAM12,ITGB1,Ligand,Receptor,2.434
2329,Neural,MSC,ICAM1,ITGB2,Ligand,Receptor,2.307
2330,MSC,MSC,ICAM1,ITGB2,Ligand,Receptor,2.307
2331,Fibroblast,MSC,ICAM1,ITGB2,Ligand,Receptor,2.307
2332,Megakaryocyte,MSC,ICAM1,ITGB2,Ligand,Receptor,2.307
2333,Myeloid,MSC,ICAM1,ITGB2,Ligand,Receptor,2.307
2334,Neural,Myeloid,ICAM1,ITGB2,Ligand,Receptor,2.418
2335,MSC,Myeloid,ICAM1,ITGB2,Ligand,Receptor,2.418
2336,Fibroblast,Myeloid,ICAM1,ITGB2,Ligand,Receptor,2.418
2337,Megakaryocyte,Myeloid,ICAM1,ITGB2,Ligand,Receptor,2.418
2338,Myeloid,Myeloid,ICAM1,ITGB2,Ligand,Receptor,2.418
2339,MSC,Neural,DUSP18,ITGA6,Ligand,Receptor,2.317
2340,Fibroblast,Neural,DUSP18,ITGA6,Ligand,Receptor,2.214
2341,MSC,MSC,DUSP18,ITGA6,Ligand,Receptor,2.317
2342,Fibroblast,MSC,DUSP18,ITGA6,Ligand,Receptor,2.214
2343,MSC,Fibroblast,DUSP18,ITGA6,Ligand,Receptor,2.317
2344,Fibroblast,Fibroblast,DUSP18,ITGA6,Ligand,Receptor,2.214
2345,MSC,Megakaryocyte,DUSP18,ITGA6,Ligand,Receptor,2.317
2346,Fibroblast,Megakaryocyte,DUSP18,ITGA6,Ligand,Receptor,2.214
2347,MSC,Myeloid,DUSP18,ITGA6,Ligand,Receptor,2.317
2348,Fibroblast,Myeloid,DUSP18,ITGA6,Ligand,Receptor,2.214
2349,MSC,Neural,DUSP18,ITGB4,Ligand,Receptor,2.317
2350,Fibroblast,Neural,DUSP18,ITGB4,Ligand,Receptor,2.214
2351,MSC,MSC,DUSP18,ITGB4,Ligand,Receptor,2.317
2352,Fibroblast,MSC,DUSP18,ITGB4,Ligand,Receptor,2.214
2353,MSC,Fibroblast,DUSP18,ITGB4,Ligand,Receptor,2.317
2354,Fibroblast,Fibroblast,DUSP18,ITGB4,Ligand,Receptor,2.214
2355,MSC,Megakaryocyte,DUSP18,ITGB4,Ligand,Receptor,2.317
2356,Fibroblast,Megakaryocyte,DUSP18,ITGB4,Ligand,Receptor,2.214
2357,MSC,Myeloid,DUSP18,ITGB4,Ligand,Receptor,2.317
2358,Fibroblast,Myeloid,DUSP18,ITGB4,Ligand,Receptor,2.214
2359,Megakaryocyte,Neural,ITGA4,CD14,Ligand,Receptor,2.275
2360,Myeloid,Neural,ITGA4,CD14,Ligand,Receptor,2.1590000000000003
2361,Megakaryocyte,MSC,ITGA4,CD14,Ligand,Receptor,2.275
2362,Myeloid,MSC,ITGA4,CD14,Ligand,Receptor,2.1590000000000003
2363,Megakaryocyte,Fibroblast,ITGA4,CD14,Ligand,Receptor,2.275
2364,Myeloid,Fibroblast,ITGA4,CD14,Ligand,Receptor,2.1590000000000003
2365,Megakaryocyte,Megakaryocyte,ITGA4,CD14,Ligand,Receptor,2.275
2366,Myeloid,Megakaryocyte,ITGA4,CD14,Ligand,Receptor,2.1590000000000003
2367,Megakaryocyte,Myeloid,ITGA4,CD14,Ligand,Receptor,2.275
2368,Myeloid,Myeloid,ITGA4,CD14,Ligand,Receptor,2.1590000000000003
2369,MSC,Neural,OSM,OSMR,Ligand,Receptor,2.293
2370,MSC,MSC,OSM,OSMR,Ligand,Receptor,2.293
2371,MSC,Fibroblast,OSM,OSMR,Ligand,Receptor,2.293
2372,MSC,Megakaryocyte,OSM,OSMR,Ligand,Receptor,2.293
2373,MSC,Myeloid,OSM,OSMR,Ligand,Receptor,2.293
2374,Fibroblast,Neural,OSM,OSMR,Ligand,Receptor,2.191
2375,Fibroblast,MSC,OSM,OSMR,Ligand,Receptor,2.191
2376,Fibroblast,Fibroblast,OSM,OSMR,Ligand,Receptor,2.191
2377,Fibroblast,Megakaryocyte,OSM,OSMR,Ligand,Receptor,2.191
2378,Fibroblast,Myeloid,OSM,OSMR,Ligand,Receptor,2.191
2379,Neural,MSC,COL9A2,ITGB1,Ligand,Receptor,2.345
2380,MSC,MSC,COL9A2,ITGB1,Ligand,Receptor,2.345
2381,Fibroblast,MSC,COL9A2,ITGB1,Ligand,Receptor,2.345
2382,Megakaryocyte,MSC,COL9A2,ITGB1,Ligand,Receptor,2.345
2383,Myeloid,MSC,COL9A2,ITGB1,Ligand,Receptor,2.345
2384,Neural,Megakaryocyte,COL9A2,ITGB1,Ligand,Receptor,2.479
2385,MSC,Megakaryocyte,COL9A2,ITGB1,Ligand,Receptor,2.479
2386,Fibroblast,Megakaryocyte,COL9A2,ITGB1,Ligand,Receptor,2.479
2387,Megakaryocyte,Megakaryocyte,COL9A2,ITGB1,Ligand,Receptor,2.479
2388,Myeloid,Megakaryocyte,COL9A2,ITGB1,Ligand,Receptor,2.479
2389,MSC,Neural,ADAM9,ITGA6,Ligand,Receptor,2.325
2390,Myeloid,Neural,ADAM9,ITGA6,Ligand,Receptor,2.222
2391,MSC,MSC,ADAM9,ITGA6,Ligand,Receptor,2.325
2392,Myeloid,MSC,ADAM9,ITGA6,Ligand,Receptor,2.222
2393,MSC,Fibroblast,ADAM9,ITGA6,Ligand,Receptor,2.325
2394,Myeloid,Fibroblast,ADAM9,ITGA6,Ligand,Receptor,2.222
2395,MSC,Megakaryocyte,ADAM9,ITGA6,Ligand,Receptor,2.325
2396,Myeloid,Megakaryocyte,ADAM9,ITGA6,Ligand,Receptor,2.222
2397,MSC,Myeloid,ADAM9,ITGA6,Ligand,Receptor,2.325
2398,Myeloid,Myeloid,ADAM9,ITGA6,Ligand,Receptor,2.222
2399,Neural,MSC,VEGFC,ITGB1,Ligand,Receptor,2.302
2400,MSC,MSC,VEGFC,ITGB1,Ligand,Receptor,2.302
2401,Fibroblast,MSC,VEGFC,ITGB1,Ligand,Receptor,2.302
2402,Megakaryocyte,MSC,VEGFC,ITGB1,Ligand,Receptor,2.302
2403,Myeloid,MSC,VEGFC,ITGB1,Ligand,Receptor,2.302
2404,Neural,Megakaryocyte,VEGFC,ITGB1,Ligand,Receptor,2.436
2405,MSC,Megakaryocyte,VEGFC,ITGB1,Ligand,Receptor,2.436
2406,Fibroblast,Megakaryocyte,VEGFC,ITGB1,Ligand,Receptor,2.436
2407,Megakaryocyte,Megakaryocyte,VEGFC,ITGB1,Ligand,Receptor,2.436
2408,Myeloid,Megakaryocyte,VEGFC,ITGB1,Ligand,Receptor,2.436
2409,Neural,MSC,CD40LG,ITGB2,Ligand,Receptor,2.307
2410,MSC,MSC,CD40LG,ITGB2,Ligand,Receptor,2.307
2411,Fibroblast,MSC,CD40LG,ITGB2,Ligand,Receptor,2.307
2412,Megakaryocyte,MSC,CD40LG,ITGB2,Ligand,Receptor,2.307
2413,Myeloid,MSC,CD40LG,ITGB2,Ligand,Receptor,2.307
2414,Neural,Myeloid,CD40LG,ITGB2,Ligand,Receptor,2.418
2415,MSC,Myeloid,CD40LG,ITGB2,Ligand,Receptor,2.418
2416,Fibroblast,Myeloid,CD40LG,ITGB2,Ligand,Receptor,2.418
2417,Megakaryocyte,Myeloid,CD40LG,ITGB2,Ligand,Receptor,2.418
2418,Myeloid,Myeloid,CD40LG,ITGB2,Ligand,Receptor,2.418
2419,Megakaryocyte,Neural,ZG16B,TLR6,Ligand,Receptor,2.484
2420,Megakaryocyte,MSC,ZG16B,TLR6,Ligand,Receptor,2.484
2421,Megakaryocyte,Fibroblast,ZG16B,TLR6,Ligand,Receptor,2.484
2422,Megakaryocyte,Megakaryocyte,ZG16B,TLR6,Ligand,Receptor,2.484
2423,Megakaryocyte,Myeloid,ZG16B,TLR6,Ligand,Receptor,2.484
2424,Myeloid,Neural,ZG16B,TLR6,Ligand,Receptor,2.428
2425,Myeloid,MSC,ZG16B,TLR6,Ligand,Receptor,2.428
2426,Myeloid,Fibroblast,ZG16B,TLR6,Ligand,Receptor,2.428
2427,Myeloid,Megakaryocyte,ZG16B,TLR6,Ligand,Receptor,2.428
2428,Myeloid,Myeloid,ZG16B,TLR6,Ligand,Receptor,2.428
2429,Neural,Fibroblast,ABCA1,CALM1,Ligand,Receptor,2.21
2430,Neural,Megakaryocyte,ABCA1,CALM1,Ligand,Receptor,2.238
2431,MSC,Fibroblast,ABCA1,CALM1,Ligand,Receptor,2.21
2432,MSC,Megakaryocyte,ABCA1,CALM1,Ligand,Receptor,2.238
2433,Fibroblast,Fibroblast,ABCA1,CALM1,Ligand,Receptor,2.21
2434,Fibroblast,Megakaryocyte,ABCA1,CALM1,Ligand,Receptor,2.238
2435,Megakaryocyte,Fibroblast,ABCA1,CALM1,Ligand,Receptor,2.21
2436,Megakaryocyte,Megakaryocyte,ABCA1,CALM1,Ligand,Receptor,2.238
2437,Myeloid,Fibroblast,ABCA1,CALM1,Ligand,Receptor,2.21
2438,Myeloid,Megakaryocyte,ABCA1,CALM1,Ligand,Receptor,2.238
2439,Neural,MSC,INHBA,ENG,Ligand,Receptor,2.426
2440,Neural,Fibroblast,INHBA,ENG,Ligand,Receptor,2.393
2441,MSC,MSC,INHBA,ENG,Ligand,Receptor,2.426
2442,MSC,Fibroblast,INHBA,ENG,Ligand,Receptor,2.393
2443,Fibroblast,MSC,INHBA,ENG,Ligand,Receptor,2.426
2444,Fibroblast,Fibroblast,INHBA,ENG,Ligand,Receptor,2.393
2445,Megakaryocyte,MSC,INHBA,ENG,Ligand,Receptor,2.426
2446,Megakaryocyte,Fibroblast,INHBA,ENG,Ligand,Receptor,2.393
2447,Myeloid,MSC,INHBA,ENG,Ligand,Receptor,2.426
2448,Myeloid,Fibroblast,INHBA,ENG,Ligand,Receptor,2.393
2449,MSC,Neural,MMP2,SDC2,Ligand,Receptor,2.268
2450,MSC,MSC,MMP2,SDC2,Ligand,Receptor,2.268
2451,MSC,Fibroblast,MMP2,SDC2,Ligand,Receptor,2.268
2452,MSC,Megakaryocyte,MMP2,SDC2,Ligand,Receptor,2.268
2453,MSC,Myeloid,MMP2,SDC2,Ligand,Receptor,2.268
2454,Fibroblast,Neural,MMP2,SDC2,Ligand,Receptor,2.193
2455,Fibroblast,MSC,MMP2,SDC2,Ligand,Receptor,2.193
2456,Fibroblast,Fibroblast,MMP2,SDC2,Ligand,Receptor,2.193
2457,Fibroblast,Megakaryocyte,MMP2,SDC2,Ligand,Receptor,2.193
2458,Fibroblast,Myeloid,MMP2,SDC2,Ligand,Receptor,2.193
2459,MSC,Neural,OSM,LIFR,Ligand,Receptor,2.254
2460,MSC,MSC,OSM,LIFR,Ligand,Receptor,2.254
2461,MSC,Fibroblast,OSM,LIFR,Ligand,Receptor,2.254
2462,MSC,Megakaryocyte,OSM,LIFR,Ligand,Receptor,2.254
2463,MSC,Myeloid,OSM,LIFR,Ligand,Receptor,2.254
2464,Fibroblast,Neural,OSM,LIFR,Ligand,Receptor,2.152
2465,Fibroblast,MSC,OSM,LIFR,Ligand,Receptor,2.152
2466,Fibroblast,Fibroblast,OSM,LIFR,Ligand,Receptor,2.152
2467,Fibroblast,Megakaryocyte,OSM,LIFR,Ligand,Receptor,2.152
2468,Fibroblast,Myeloid,OSM,LIFR,Ligand,Receptor,2.152
2469,Neural,Megakaryocyte,ADAM28,ITGA4,Ligand,Receptor,2.246
2470,MSC,Megakaryocyte,ADAM28,ITGA4,Ligand,Receptor,2.246
2471,Fibroblast,Megakaryocyte,ADAM28,ITGA4,Ligand,Receptor,2.246
2472,Megakaryocyte,Megakaryocyte,ADAM28,ITGA4,Ligand,Receptor,2.246
2473,Myeloid,Megakaryocyte,ADAM28,ITGA4,Ligand,Receptor,2.246
2474,Neural,Myeloid,ADAM28,ITGA4,Ligand,Receptor,2.13
2475,MSC,Myeloid,ADAM28,ITGA4,Ligand,Receptor,2.13
2476,Fibroblast,Myeloid,ADAM28,ITGA4,Ligand,Receptor,2.13
2477,Megakaryocyte,Myeloid,ADAM28,ITGA4,Ligand,Receptor,2.13
2478,Myeloid,Myeloid,ADAM28,ITGA4,Ligand,Receptor,2.13
2479,MSC,MSC,TIMP1,CD63,Ligand,Receptor,2.806
2480,MSC,Fibroblast,TIMP1,CD63,Ligand,Receptor,2.533
2481,MSC,Megakaryocyte,TIMP1,CD63,Ligand,Receptor,2.869
2482,MSC,Myeloid,TIMP1,CD63,Ligand,Receptor,2.6660000000000004
2483,Fibroblast,MSC,TIMP1,CD63,Ligand,Receptor,2.559
2484,Fibroblast,Megakaryocyte,TIMP1,CD63,Ligand,Receptor,2.622
2485,Megakaryocyte,MSC,TIMP1,CD63,Ligand,Receptor,2.891
2486,Megakaryocyte,Fibroblast,TIMP1,CD63,Ligand,Receptor,2.6180000000000003
2487,Megakaryocyte,Megakaryocyte,TIMP1,CD63,Ligand,Receptor,2.954
2488,Megakaryocyte,Myeloid,TIMP1,CD63,Ligand,Receptor,2.75
2489,Fibroblast,Neural,LSR,NRG1,Ligand,Receptor,2.266
2490,Megakaryocyte,Neural,LSR,NRG1,Ligand,Receptor,2.28
2491,Fibroblast,MSC,LSR,NRG1,Ligand,Receptor,2.266
2492,Megakaryocyte,MSC,LSR,NRG1,Ligand,Receptor,2.28
2493,Fibroblast,Fibroblast,LSR,NRG1,Ligand,Receptor,2.266
2494,Megakaryocyte,Fibroblast,LSR,NRG1,Ligand,Receptor,2.28
2495,Fibroblast,Megakaryocyte,LSR,NRG1,Ligand,Receptor,2.266
2496,Megakaryocyte,Megakaryocyte,LSR,NRG1,Ligand,Receptor,2.28
2497,Fibroblast,Myeloid,LSR,NRG1,Ligand,Receptor,2.266
2498,Megakaryocyte,Myeloid,LSR,NRG1,Ligand,Receptor,2.28
2499,Neural,MSC,LPAR2,ITGB2,Ligand,Receptor,2.307
2500,MSC,MSC,LPAR2,ITGB2,Ligand,Receptor,2.307
2501,Fibroblast,MSC,LPAR2,ITGB2,Ligand,Receptor,2.307
2502,Megakaryocyte,MSC,LPAR2,ITGB2,Ligand,Receptor,2.307
2503,Myeloid,MSC,LPAR2,ITGB2,Ligand,Receptor,2.307
2504,Neural,Myeloid,LPAR2,ITGB2,Ligand,Receptor,2.418
2505,MSC,Myeloid,LPAR2,ITGB2,Ligand,Receptor,2.418
2506,Fibroblast,Myeloid,LPAR2,ITGB2,Ligand,Receptor,2.418
2507,Megakaryocyte,Myeloid,LPAR2,ITGB2,Ligand,Receptor,2.418
2508,Myeloid,Myeloid,LPAR2,ITGB2,Ligand,Receptor,2.418
2509,Neural,Fibroblast,ADCY7,GNAS,Ligand,Receptor,2.424
2510,Neural,Megakaryocyte,ADCY7,GNAS,Ligand,Receptor,2.629
2511,MSC,Fibroblast,ADCY7,GNAS,Ligand,Receptor,2.424
2512,MSC,Megakaryocyte,ADCY7,GNAS,Ligand,Receptor,2.629
2513,Fibroblast,Fibroblast,ADCY7,GNAS,Ligand,Receptor,2.424
2514,Fibroblast,Megakaryocyte,ADCY7,GNAS,Ligand,Receptor,2.629
2515,Megakaryocyte,Fibroblast,ADCY7,GNAS,Ligand,Receptor,2.424
2516,Megakaryocyte,Megakaryocyte,ADCY7,GNAS,Ligand,Receptor,2.629
2517,Myeloid,Fibroblast,ADCY7,GNAS,Ligand,Receptor,2.424
2518,Myeloid,Megakaryocyte,ADCY7,GNAS,Ligand,Receptor,2.629
2519,Neural,MSC,SELPLG,ITGB2,Ligand,Receptor,2.2840000000000003
2520,MSC,MSC,SELPLG,ITGB2,Ligand,Receptor,2.2840000000000003
2521,Fibroblast,MSC,SELPLG,ITGB2,Ligand,Receptor,2.2840000000000003
2522,Megakaryocyte,MSC,SELPLG,ITGB2,Ligand,Receptor,2.2840000000000003
2523,Myeloid,MSC,SELPLG,ITGB2,Ligand,Receptor,2.2840000000000003
2524,Neural,Myeloid,SELPLG,ITGB2,Ligand,Receptor,2.396
2525,MSC,Myeloid,SELPLG,ITGB2,Ligand,Receptor,2.396
2526,Fibroblast,Myeloid,SELPLG,ITGB2,Ligand,Receptor,2.396
2527,Megakaryocyte,Myeloid,SELPLG,ITGB2,Ligand,Receptor,2.396
2528,Myeloid,Myeloid,SELPLG,ITGB2,Ligand,Receptor,2.396
2529,Fibroblast,Neural,CALM1,CCL4,Ligand,Receptor,2.162
2530,Fibroblast,MSC,CALM1,CCL4,Ligand,Receptor,2.162
2531,Fibroblast,Fibroblast,CALM1,CCL4,Ligand,Receptor,2.162
2532,Fibroblast,Megakaryocyte,CALM1,CCL4,Ligand,Receptor,2.162
2533,Fibroblast,Myeloid,CALM1,CCL4,Ligand,Receptor,2.162
2534,Megakaryocyte,Neural,CALM1,CCL4,Ligand,Receptor,2.19
2535,Megakaryocyte,MSC,CALM1,CCL4,Ligand,Receptor,2.19
2536,Megakaryocyte,Fibroblast,CALM1,CCL4,Ligand,Receptor,2.19
2537,Megakaryocyte,Megakaryocyte,CALM1,CCL4,Ligand,Receptor,2.19
2538,Megakaryocyte,Myeloid,CALM1,CCL4,Ligand,Receptor,2.19
2539,Neural,Neural,DKK1,KREMEN1,Ligand,Receptor,2.235
2540,Neural,Myeloid,DKK1,KREMEN1,Ligand,Receptor,2.19
2541,MSC,Neural,DKK1,KREMEN1,Ligand,Receptor,2.235
2542,MSC,Myeloid,DKK1,KREMEN1,Ligand,Receptor,2.19
2543,Fibroblast,Neural,DKK1,KREMEN1,Ligand,Receptor,2.235
2544,Fibroblast,Myeloid,DKK1,KREMEN1,Ligand,Receptor,2.19
2545,Megakaryocyte,Neural,DKK1,KREMEN1,Ligand,Receptor,2.235
2546,Megakaryocyte,Myeloid,DKK1,KREMEN1,Ligand,Receptor,2.19
2547,Myeloid,Neural,DKK1,KREMEN1,Ligand,Receptor,2.235
2548,Myeloid,Myeloid,DKK1,KREMEN1,Ligand,Receptor,2.19
2549,Neural,MSC,JAM3,ITGB2,Ligand,Receptor,2.277
2550,MSC,MSC,JAM3,ITGB2,Ligand,Receptor,2.277
2551,Fibroblast,MSC,JAM3,ITGB2,Ligand,Receptor,2.277
2552,Megakaryocyte,MSC,JAM3,ITGB2,Ligand,Receptor,2.277
2553,Myeloid,MSC,JAM3,ITGB2,Ligand,Receptor,2.277
2554,Neural,Myeloid,JAM3,ITGB2,Ligand,Receptor,2.388
2555,MSC,Myeloid,JAM3,ITGB2,Ligand,Receptor,2.388
2556,Fibroblast,Myeloid,JAM3,ITGB2,Ligand,Receptor,2.388
2557,Megakaryocyte,Myeloid,JAM3,ITGB2,Ligand,Receptor,2.388
2558,Myeloid,Myeloid,JAM3,ITGB2,Ligand,Receptor,2.388
2559,MSC,Neural,SPON2,ITGAM,Ligand,Receptor,2.269
2560,Megakaryocyte,Neural,SPON2,ITGAM,Ligand,Receptor,2.334
2561,MSC,MSC,SPON2,ITGAM,Ligand,Receptor,2.269
2562,Megakaryocyte,MSC,SPON2,ITGAM,Ligand,Receptor,2.334
2563,MSC,Fibroblast,SPON2,ITGAM,Ligand,Receptor,2.269
2564,Megakaryocyte,Fibroblast,SPON2,ITGAM,Ligand,Receptor,2.334
2565,MSC,Megakaryocyte,SPON2,ITGAM,Ligand,Receptor,2.269
2566,Megakaryocyte,Megakaryocyte,SPON2,ITGAM,Ligand,Receptor,2.334
2567,MSC,Myeloid,SPON2,ITGAM,Ligand,Receptor,2.269
2568,Megakaryocyte,Myeloid,SPON2,ITGAM,Ligand,Receptor,2.334
2569,Fibroblast,Neural,CALM1,SELL,Ligand,Receptor,2.188
2570,Fibroblast,MSC,CALM1,SELL,Ligand,Receptor,2.188
2571,Fibroblast,Fibroblast,CALM1,SELL,Ligand,Receptor,2.188
2572,Fibroblast,Megakaryocyte,CALM1,SELL,Ligand,Receptor,2.188
2573,Fibroblast,Myeloid,CALM1,SELL,Ligand,Receptor,2.188
2574,Megakaryocyte,Neural,CALM1,SELL,Ligand,Receptor,2.216
2575,Megakaryocyte,MSC,CALM1,SELL,Ligand,Receptor,2.216
2576,Megakaryocyte,Fibroblast,CALM1,SELL,Ligand,Receptor,2.216
2577,Megakaryocyte,Megakaryocyte,CALM1,SELL,Ligand,Receptor,2.216
2578,Megakaryocyte,Myeloid,CALM1,SELL,Ligand,Receptor,2.216
2579,Neural,Neural,KCNA3,IL16,Ligand,Receptor,2.258
2580,Neural,Myeloid,KCNA3,IL16,Ligand,Receptor,2.213
2581,MSC,Neural,KCNA3,IL16,Ligand,Receptor,2.258
2582,MSC,Myeloid,KCNA3,IL16,Ligand,Receptor,2.213
2583,Fibroblast,Neural,KCNA3,IL16,Ligand,Receptor,2.258
2584,Fibroblast,Myeloid,KCNA3,IL16,Ligand,Receptor,2.213
2585,Megakaryocyte,Neural,KCNA3,IL16,Ligand,Receptor,2.258
2586,Megakaryocyte,Myeloid,KCNA3,IL16,Ligand,Receptor,2.213
2587,Myeloid,Neural,KCNA3,IL16,Ligand,Receptor,2.258
2588,Myeloid,Myeloid,KCNA3,IL16,Ligand,Receptor,2.213
2589,MSC,MSC,APP,CD74,Ligand,Receptor,2.311
2590,Fibroblast,MSC,APP,CD74,Ligand,Receptor,2.269
2591,Megakaryocyte,MSC,APP,CD74,Ligand,Receptor,2.302
2592,Neural,Fibroblast,APP,CD74,Ligand,Receptor,2.313
2593,MSC,Fibroblast,APP,CD74,Ligand,Receptor,2.449
2594,Fibroblast,Fibroblast,APP,CD74,Ligand,Receptor,2.407
2595,Megakaryocyte,Fibroblast,APP,CD74,Ligand,Receptor,2.44
2596,Neural,Megakaryocyte,APP,CD74,Ligand,Receptor,2.314
2597,MSC,Megakaryocyte,APP,CD74,Ligand,Receptor,2.45
2598,Fibroblast,Megakaryocyte,APP,CD74,Ligand,Receptor,2.408
2599,Megakaryocyte,Megakaryocyte,APP,CD74,Ligand,Receptor,2.441
2600,Myeloid,Megakaryocyte,APP,CD74,Ligand,Receptor,2.297
2601,MSC,Neural,HMGB1,SDC1,Ligand,Receptor,2.4130000000000003
2602,MSC,MSC,HMGB1,SDC1,Ligand,Receptor,2.4130000000000003
